date,sex,race,age,city,suspicion,action
2014-06-06,female,white,24,Dorchester,Probable Cause,stopped
2014-06-06,female,black,20,Dorchester,Probable Cause,stopped
2014-06-06,male,white,40,Jamaica Plain,Reasonable Suspicion,stopped
2014-06-06,male,black,54,Boston,Reasonable Suspicion,stopped
2014-06-06,male,white,54,Boston,Probable Cause,observed
2014-06-06,male,white,47,Charlestown,Probable Cause,stopped
2014-06-06,male,white,21,Boston,Probable Cause,stopped
2014-06-06,male,white,30,Dorchester,Probable Cause,stopped
2014-06-06,male,hispanic,43,Boston,Reasonable Suspicion,stopped
2014-06-06,male,black,18,Roxbury,Reasonable Suspicion,stopped
2014-06-06,female,white,60,East Boston,Probable Cause,stopped
2014-06-06,male,white,23,Boston,Probable Cause,stopped
2014-06-06,male,white,61,East Boston,Probable Cause,stopped
2014-06-06,male,black,25,Dorchester,Probable Cause,stopped
2014-06-06,male,black,25,Roxbury,Probable Cause,stopped
2014-06-06,male,hispanic,20,South Boston,Probable Cause,stopped
2014-06-06,male,black,20,Dorchester,Reasonable Suspicion,stopped
2014-06-06,male,black,23,East Boston,Reasonable Suspicion,stopped
2014-06-06,male,black,20,Roxbury,Reasonable Suspicion,stopped
2014-06-06,male,black,27,Roxbury,Probable Cause,stopped
2014-06-07,female,white,36,Jamaica Plain,Probable Cause,stopped
2014-06-07,male,black,18,Boston,Probable Cause,observed
2014-06-07,male,white,18,South Boston,Reasonable Suspicion,stopped
2014-06-07,male,asian,23,Boston,Probable Cause,observed
2014-06-07,male,black,25,Dorchester,Reasonable Suspicion,stopped
2014-06-07,male,white,32,Boston,Probable Cause,observed
2014-06-07,male,black,19,Boston,Probable Cause,observed
2014-06-07,male,white,24,East Boston,Probable Cause,stopped
2014-06-07,male,black,48,Boston,Probable Cause,stopped
2014-06-07,male,black,16,Hyde Park,Consented to be Search,stopped
2014-06-07,male,white,50,Boston,Probable Cause,stopped
2014-06-07,male,asian,22,Hyde Park,Probable Cause,stopped
2014-06-07,male,white,32,Boston,Reasonable Suspicion,observed
2014-06-07,male,white,18,South Boston,Probable Cause,stopped
2014-06-07,female,white,17,South Boston,Reasonable Suspicion,stopped
2014-06-07,male,asian,21,Mattapan,Probable Cause,stopped
2014-06-07,male,asian,29,Hyde Park,Probable Cause,stopped
2014-06-07,male,black,24,Dorchester,Probable Cause,stopped
2014-06-08,male,white,32,Boston,Probable Cause,stopped
2014-06-08,male,white,23,Charlestown,Probable Cause,stopped
2014-06-08,male,black,14,Dorchester,Reasonable Suspicion,stopped
2014-06-08,male,black,29,Jamaica Plain,Reasonable Suspicion,stopped
2014-06-08,male,hispanic,27,East Boston,Reasonable Suspicion,observed
2014-06-08,male,black,24,Dorchester,Probable Cause,stopped
2014-06-08,male,white,25,Boston,Probable Cause,stopped
2014-06-08,male,hispanic,21,East Boston,Reasonable Suspicion,observed
2014-06-09,male,black,20,Roxbury,Probable Cause,stopped
2014-06-09,male,white,33,Roslindale,Reasonable Suspicion,stopped
2014-06-09,male,black,23,Boston,Probable Cause,stopped
2014-06-09,male,black,23,Mattapan,Probable Cause,stopped
2014-06-09,male,white,41,Boston,Probable Cause,stopped
2014-06-09,male,hispanic,21,Hyde Park,Probable Cause,stopped
2014-06-09,male,hispanic,20,Roslindale,Probable Cause,stopped
2014-06-09,male,black,23,Roxbury,Probable Cause,stopped
2014-06-09,male,black,22,Mattapan,Reasonable Suspicion,stopped
2014-06-09,male,black,24,Dorchester,Probable Cause,stopped
2014-06-09,male,hispanic,16,East Boston,Reasonable Suspicion,observed
2014-06-09,male,black,22,Dorchester,Probable Cause,stopped
2014-06-09,male,black,41,Hyde Park,Probable Cause,observed
2014-06-09,male,black,22,Dorchester,Probable Cause,observed
2014-06-09,male,hispanic,16,East Boston,Reasonable Suspicion,observed
2014-06-09,male,white,55,Boston,Probable Cause,stopped
2014-06-09,male,black,18,Dorchester,Probable Cause,stopped
2014-06-10,male,white,41,Boston,Probable Cause,observed
2014-06-10,male,white,32,Boston,Probable Cause,observed
2014-06-10,male,black,48,Roxbury,Probable Cause,stopped
2014-06-10,male,black,32,Boston,Probable Cause,stopped
2014-06-10,female,white,33,Charlestown,Probable Cause,observed
2014-06-10,female,white,16,West Roxbury,Probable Cause,stopped
2014-06-10,male,black,29,Dorchester,Probable Cause,stopped
2014-06-10,male,white,16,West Roxbury,Probable Cause,stopped
2014-06-10,male,black,26,South End,Probable Cause,stopped
2014-06-10,male,black,26,South End,Probable Cause,stopped
2014-06-10,male,hispanic,19,Roslindale,Probable Cause,stopped
2014-06-10,female,white,30,Roslindale,Probable Cause,stopped
2014-06-10,male,black,30,Dorchester,Probable Cause,stopped
2014-06-10,female,black,26,Dorchester,Probable Cause,stopped
2014-06-10,male,black,37,Mattapan,Probable Cause,stopped
2014-06-11,male,black,52,Boston,Probable Cause,stopped
2014-06-11,female,black,22,Mattapan,Probable Cause,stopped
2014-06-11,female,black,24,Dorchester,Probable Cause,stopped
2014-06-11,male,white,38,Boston,Probable Cause,observed
2014-06-11,male,hispanic,34,Boston,Probable Cause,stopped
2014-06-11,female,white,45,Boston,Probable Cause,stopped
2014-06-11,male,black,28,Roxbury,Probable Cause,stopped
2014-06-11,male,black,11,Roxbury,Probable Cause,stopped
2014-06-11,male,black,24,Mattapan,Probable Cause,stopped
2014-06-11,male,black,25,Jamaica Plain,Probable Cause,stopped
2014-06-11,male,white,51,Boston,Consented to be Search,observed
2014-06-11,male,hispanic,38,Boston,Probable Cause,stopped
2014-06-11,male,black,22,Dorchester,Probable Cause,stopped
2014-06-11,male,black,34,Boston,Probable Cause,observed
2014-06-11,male,black,49,Boston,Probable Cause,stopped
2014-06-12,male,white,49,Boston,Reasonable Suspicion,stopped
2014-06-12,male,black,30,Hyde Park,Probable Cause,observed
2014-06-12,male,black,32,Dorchester,Probable Cause,stopped
2014-06-12,male,black,20,Roslindale,Consented to be Search,stopped
2014-06-12,male,black,26,Hyde Park,Reasonable Suspicion,stopped
2014-06-12,male,black,22,Roslindale,Probable Cause,stopped
2014-06-12,male,white,38,Brighton,Probable Cause,stopped
2014-06-12,male,black,37,Dorchester,Reasonable Suspicion,stopped
2014-06-12,male,white,43,East Boston,Probable Cause,stopped
2014-06-12,male,white,20,South Boston,Reasonable Suspicion,stopped
2014-06-12,male,black,23,Dorchester,Probable Cause,stopped
2014-06-12,male,white,26,Roslindale,Reasonable Suspicion,stopped
2014-06-12,male,black,19,Roxbury,Probable Cause,stopped
2014-06-12,female,hispanic,49,Boston,Reasonable Suspicion,stopped
2014-06-12,male,hispanic,60,Boston,Reasonable Suspicion,stopped
2014-06-12,female,black,50,Roxbury,Reasonable Suspicion,stopped
2014-06-12,male,white,25,Charlestown,Reasonable Suspicion,stopped
2014-06-12,male,white,55,Boston,Reasonable Suspicion,stopped
2014-06-12,male,black,50,Boston,Probable Cause,stopped
2014-06-12,male,white,43,Boston,Probable Cause,stopped
2014-06-12,female,black,41,Boston,Probable Cause,stopped
2014-06-12,female,black,18,Dorchester,Probable Cause,observed
2014-06-12,female,black,45,Boston,Probable Cause,observed
2014-06-12,male,white,54,Boston,Reasonable Suspicion,stopped
2014-06-12,male,white,21,South Boston,Probable Cause,observed
2014-06-13,male,white,29,South Boston,Consented to be Search,stopped
2014-06-13,male,black,41,Dorchester,Probable Cause,stopped
2014-06-13,female,black,25,Dorchester,Reasonable Suspicion,observed
2014-06-13,male,black,21,Dorchester,Probable Cause,stopped
2014-06-13,female,white,22,Roslindale,Reasonable Suspicion,observed
2014-06-13,male,black,25,Dorchester,Probable Cause,stopped
2014-06-14,male,white,65,East Boston,Reasonable Suspicion,observed
2014-06-14,male,white,23,Roxbury,Probable Cause,stopped
2014-06-14,male,black,34,Dorchester,Probable Cause,stopped
2014-06-14,male,black,48,Dorchester,Reasonable Suspicion,observed
2014-06-14,male,black,27,Jamaica Plain,Reasonable Suspicion,observed
2014-06-14,male,black,19,Boston,Probable Cause,stopped
2014-06-14,female,black,21,Boston,Probable Cause,stopped
2014-06-14,male,white,35,Dorchester,Probable Cause,stopped
2014-06-15,male,black,19,Dorchester,Reasonable Suspicion,observed
2014-06-15,male,black,27,Dorchester,Reasonable Suspicion,stopped
2014-06-15,male,black,29,Dorchester,Reasonable Suspicion,observed
2014-06-16,male,white,50,Dorchester,Probable Cause,stopped
2014-06-16,male,black,24,Dorchester,Probable Cause,stopped
2014-06-16,male,white,41,East Boston,Probable Cause,stopped
2014-06-17,male,black,17,Dorchester,Reasonable Suspicion,stopped
2014-06-17,male,black,25,East Boston,Reasonable Suspicion,observed
2014-06-17,male,black,31,Dorchester,Probable Cause,observed
2014-06-17,male,hispanic,38,East Boston,Reasonable Suspicion,observed
2014-06-17,male,black,28,Mattapan,Reasonable Suspicion,stopped
2014-06-17,male,black,26,Roxbury,Reasonable Suspicion,stopped
2014-06-17,male,black,22,Boston,Probable Cause,stopped
2014-06-17,male,black,22,Boston,Reasonable Suspicion,observed
2014-06-17,male,white,27,East Boston,Reasonable Suspicion,stopped
2014-06-17,male,black,21,Dorchester,Probable Cause,stopped
2014-06-18,male,hispanic,27,Boston,Reasonable Suspicion,stopped
2014-06-18,male,black,23,Roxbury,Probable Cause,stopped
2014-06-18,male,black,23,Boston,Probable Cause,stopped
2014-06-18,female,black,23,Roxbury,Reasonable Suspicion,stopped
2014-06-18,male,white,27,South Boston,Reasonable Suspicion,stopped
2014-06-18,male,black,22,Roxbury,Probable Cause,stopped
2014-06-18,male,black,57,South Boston,Probable Cause,stopped
2014-06-18,male,black,19,South Boston,Consented to be Search,observed
2014-06-19,female,white,38,East Boston,Reasonable Suspicion,observed
2014-06-19,female,white,43,South Boston,Reasonable Suspicion,stopped
2014-06-19,female,black,23,Dorchester,Probable Cause,observed
2014-06-19,male,black,20,Jamaica Plain,Reasonable Suspicion,stopped
2014-06-19,male,black,51,East Boston,Reasonable Suspicion,observed
2014-06-19,female,white,42,Jamaica Plain,Probable Cause,stopped
2014-06-19,male,white,42,South Boston,Reasonable Suspicion,stopped
2014-06-19,female,white,27,South Boston,Reasonable Suspicion,stopped
2014-06-19,male,black,20,Roxbury,Reasonable Suspicion,stopped
2014-06-19,male,black,25,Mattapan,Probable Cause,stopped
2014-06-20,male,white,37,Boston,Probable Cause,stopped
2014-06-20,male,black,28,Dorchester,Probable Cause,stopped
2014-06-20,male,white,18,Boston,Probable Cause,stopped
2014-06-20,male,black,24,South Boston,Probable Cause,stopped
2014-06-20,male,hispanic,18,Jamaica Plain,Consented to be Search,stopped
2014-06-20,male,black,17,Dorchester,Reasonable Suspicion,stopped
2014-06-20,male,hispanic,33,East Boston,Reasonable Suspicion,stopped
2014-06-20,male,black,22,Dorchester,Reasonable Suspicion,stopped
2014-06-20,male,hispanic,40,East Boston,Reasonable Suspicion,observed
2014-06-20,male,black,28,Dorchester,Probable Cause,stopped
2014-06-20,male,black,20,South Boston,Probable Cause,stopped
2014-06-20,female,black,26,Mattapan,Probable Cause,stopped
2014-06-20,male,black,23,South Boston,Probable Cause,stopped
2014-06-20,male,black,38,Roxbury,Probable Cause,stopped
2014-06-20,male,black,25,Boston,Probable Cause,stopped
2014-06-20,male,hispanic,39,Boston,Probable Cause,stopped
2014-06-21,female,black,36,Boston,Reasonable Suspicion,observed
2014-06-21,female,black,49,Boston,Reasonable Suspicion,stopped
2014-06-21,male,black,27,Dorchester,Reasonable Suspicion,stopped
2014-06-21,male,black,19,Jamaica Plain,Probable Cause,stopped
2014-06-21,male,black,25,Dorchester,Reasonable Suspicion,stopped
2014-06-21,female,black,49,Boston,Reasonable Suspicion,stopped
2014-06-21,male,black,36,Boston,Probable Cause,stopped
2014-06-21,male,black,47,Mattapan,Reasonable Suspicion,stopped
2014-06-21,male,hispanic,20,East Boston,Reasonable Suspicion,stopped
2014-06-22,male,white,40,Boston,Probable Cause,stopped
2014-06-22,male,black,23,Roxbury,Reasonable Suspicion,stopped
2014-06-22,male,black,18,South Boston,Reasonable Suspicion,stopped
2014-06-22,male,asian,44,Boston,Probable Cause,stopped
2014-06-22,male,white,55,Boston,Probable Cause,stopped
2014-06-23,male,black,56,Boston,Probable Cause,stopped
2014-06-23,male,hispanic,46,Roxbury,Reasonable Suspicion,stopped
2014-06-23,male,hispanic,51,East Boston,Reasonable Suspicion,stopped
2014-06-23,male,hispanic,43,Boston,Probable Cause,stopped
2014-06-23,male,white,62,Dorchester,Probable Cause,stopped
2014-06-23,male,black,23,Dorchester,Probable Cause,stopped
2014-06-23,male,black,22,Boston,Consented to be Search,stopped
2014-06-24,female,black,52,Boston,Probable Cause,stopped
2014-06-24,male,black,24,Roxbury,Reasonable Suspicion,stopped
2014-06-24,male,black,24,Roxbury,Probable Cause,stopped
2014-06-24,male,black,38,Roxbury,Probable Cause,stopped
2014-06-24,male,white,18,South Boston,Probable Cause,stopped
2014-06-24,male,black,18,Roxbury,Probable Cause,stopped
2014-06-24,male,black,22,Hyde Park,Reasonable Suspicion,stopped
2014-06-24,male,black,52,Boston,Probable Cause,stopped
2014-06-24,male,black,18,Dorchester,Reasonable Suspicion,stopped
2014-06-24,male,hispanic,27,Roslindale,Probable Cause,stopped
2014-06-24,male,black,22,Dorchester,Probable Cause,stopped
2014-06-25,male,hispanic,31,South End,Probable Cause,stopped
2014-06-25,male,black,57,Boston,Probable Cause,stopped
2014-06-25,male,black,29,South Boston,Probable Cause,stopped
2014-06-25,male,white,27,South Boston,Reasonable Suspicion,stopped
2014-06-25,male,white,28,South Boston,Reasonable Suspicion,observed
2014-06-26,male,white,52,Jamaica Plain,Probable Cause,stopped
2014-06-26,male,black,23,East Boston,Reasonable Suspicion,stopped
2014-06-26,male,black,22,Hyde Park,Reasonable Suspicion,stopped
2014-06-26,male,white,21,Jamaica Plain,Reasonable Suspicion,stopped
2014-06-26,female,black,18,Dorchester,Reasonable Suspicion,stopped
2014-06-26,male,black,29,Dorchester,Probable Cause,stopped
2014-06-26,female,black,19,Dorchester,Reasonable Suspicion,stopped
2014-06-27,male,hispanic,30,Roxbury,Probable Cause,stopped
2014-06-27,female,hispanic,19,Hyde Park,Probable Cause,stopped
2014-06-27,male,black,24,Dorchester,Reasonable Suspicion,stopped
2014-06-27,male,black,26,Boston,Probable Cause,stopped
2014-06-27,male,white,28,South Boston,Probable Cause,stopped
2014-06-27,male,black,20,Roxbury,Probable Cause,stopped
2014-06-27,male,black,24,Dorchester,Probable Cause,stopped
2014-06-28,male,hispanic,38,East Boston,Probable Cause,stopped
2014-06-28,male,black,24,East Boston,Probable Cause,stopped
2014-06-28,male,hispanic,29,Jamaica Plain,Probable Cause,stopped
2014-06-28,male,black,42,Dorchester,Probable Cause,stopped
2014-06-28,male,white,27,Dorchester,Probable Cause,stopped
2014-06-29,male,white,42,Boston,Probable Cause,stopped
2014-06-29,male,white,37,South Boston,Probable Cause,stopped
2014-06-29,male,black,32,Hyde Park,Probable Cause,stopped
2014-06-29,male,black,35,Charlestown,Reasonable Suspicion,stopped
2014-06-29,male,black,30,Hyde Park,Probable Cause,stopped
2014-06-29,male,black,42,Roslindale,Reasonable Suspicion,stopped
2014-06-29,male,black,24,South Boston,Reasonable Suspicion,stopped
2014-06-29,male,black,49,West Roxbury,Probable Cause,stopped
2014-06-30,female,black,55,Dorchester,Probable Cause,stopped
2014-06-30,male,white,32,Boston,Probable Cause,stopped
2014-06-30,female,white,34,Boston,Probable Cause,stopped
2014-06-30,male,white,76,South Boston,Probable Cause,stopped
2014-06-30,male,white,26,South Boston,Probable Cause,stopped
2014-06-30,male,black,20,Boston,Probable Cause,stopped
2014-06-30,male,white,27,South Boston,Probable Cause,stopped
2014-06-30,male,asian,32,Dorchester,Probable Cause,observed
2014-07-01,male,hispanic,35,Dorchester,Probable Cause,stopped
2014-07-01,male,white,46,South Boston,Reasonable Suspicion,stopped
2014-07-01,male,hispanic,26,Boston,Probable Cause,stopped
2014-07-01,male,black,37,Boston,Reasonable Suspicion,stopped
2014-07-01,male,white,27,Boston,Reasonable Suspicion,stopped
2014-07-01,male,white,45,Boston,Reasonable Suspicion,observed
2014-07-01,male,black,64,Boston,Reasonable Suspicion,stopped
2014-07-01,male,black,33,Boston,Reasonable Suspicion,stopped
2014-07-01,male,black,34,Roxbury,Reasonable Suspicion,stopped
2014-07-01,male,white,21,Allston,Probable Cause,stopped
2014-07-01,male,hispanic,22,Mattapan,Reasonable Suspicion,stopped
2014-07-01,male,white,27,Boston,Reasonable Suspicion,stopped
2014-07-01,male,black,26,Jamaica Plain,Probable Cause,stopped
2014-07-02,male,black,25,Hyde Park,Probable Cause,stopped
2014-07-02,female,black,23,Roxbury,Probable Cause,stopped
2014-07-02,male,black,32,Boston,Reasonable Suspicion,stopped
2014-07-02,male,black,33,Jamaica Plain,Probable Cause,stopped
2014-07-02,male,black,22,Dorchester,Reasonable Suspicion,stopped
2014-07-02,male,black,56,South End,Probable Cause,observed
2014-07-02,male,hispanic,27,Dorchester,Probable Cause,stopped
2014-07-02,female,white,24,Boston,Reasonable Suspicion,observed
2014-07-02,male,black,32,Boston,Reasonable Suspicion,stopped
2014-07-02,male,white,22,Dorchester,Probable Cause,stopped
2014-07-02,male,black,34,Boston,Probable Cause,stopped
2014-07-02,male,black,26,Dorchester,Reasonable Suspicion,stopped
2014-07-02,male,black,19,Dorchester,Reasonable Suspicion,stopped
2014-07-02,male,black,21,Roxbury,Probable Cause,stopped
2014-07-02,male,black,48,Dorchester,Probable Cause,stopped
2014-07-02,male,black,17,Dorchester,Probable Cause,stopped
2014-07-02,male,white,24,Boston,Reasonable Suspicion,observed
2014-07-03,male,black,25,Dorchester,Probable Cause,stopped
2014-07-03,male,black,21,Dorchester,Reasonable Suspicion,stopped
2014-07-03,male,hispanic,51,Boston,Probable Cause,stopped
2014-07-03,male,black,24,Dorchester,Consented to be Search,stopped
2014-07-03,male,black,24,East Boston,Reasonable Suspicion,observed
2014-07-03,male,hispanic,50,Boston,Probable Cause,stopped
2014-07-03,male,black,44,Boston,Probable Cause,stopped
2014-07-03,male,black,16,Dorchester,Probable Cause,observed
2014-07-03,male,hispanic,38,Boston,Probable Cause,stopped
2014-07-03,male,black,20,Roxbury,Probable Cause,stopped
2014-07-04,male,black,23,Roxbury,Reasonable Suspicion,stopped
2014-07-04,male,hispanic,36,Brighton,Probable Cause,stopped
2014-07-04,male,hispanic,17,Mattapan,Probable Cause,stopped
2014-07-04,female,hispanic,37,Mattapan,Probable Cause,stopped
2014-07-04,male,black,25,Dorchester,Reasonable Suspicion,stopped
2014-07-04,male,black,27,Roxbury,Reasonable Suspicion,stopped
2014-07-05,male,black,61,Jamaica Plain,Reasonable Suspicion,stopped
2014-07-05,male,black,23,Dorchester,Reasonable Suspicion,stopped
2014-07-05,male,hispanic,29,Boston,Probable Cause,stopped
2014-07-05,male,white,22,Dorchester,Reasonable Suspicion,stopped
2014-07-05,male,black,17,Dorchester,Reasonable Suspicion,stopped
2014-07-05,female,black,25,Dorchester,Reasonable Suspicion,stopped
2014-07-06,male,black,21,Mattapan,Probable Cause,stopped
2014-07-06,male,black,32,Hyde Park,Reasonable Suspicion,stopped
2014-07-06,male,black,24,Roxbury,Probable Cause,stopped
2014-07-06,male,black,37,Roxbury,Reasonable Suspicion,stopped
2014-07-06,male,black,31,Hyde Park,Reasonable Suspicion,stopped
2014-07-06,male,black,22,Boston,Probable Cause,stopped
2014-07-06,male,asian,24,Boston,Probable Cause,stopped
2014-07-06,male,black,31,Dorchester,Probable Cause,stopped
2014-07-06,male,hispanic,26,Dorchester,Probable Cause,stopped
2014-07-07,male,black,23,Dorchester,Reasonable Suspicion,stopped
2014-07-07,male,white,30,Boston,Probable Cause,stopped
2014-07-07,male,black,41,Roxbury,Reasonable Suspicion,stopped
2014-07-07,male,hispanic,40,Dorchester,Reasonable Suspicion,stopped
2014-07-07,male,black,60,Roxbury,Probable Cause,stopped
2014-07-07,male,hispanic,52,Boston,Reasonable Suspicion,stopped
2014-07-07,male,black,26,Mattapan,Reasonable Suspicion,stopped
2014-07-08,male,white,36,Boston,Probable Cause,stopped
2014-07-08,male,white,32,South Boston,Probable Cause,stopped
2014-07-08,male,black,33,Roxbury,Probable Cause,stopped
2014-07-08,male,hispanic,37,East Boston,Reasonable Suspicion,observed
2014-07-08,male,black,23,Mattapan,Reasonable Suspicion,observed
2014-07-08,male,white,32,South Boston,Reasonable Suspicion,observed
2014-07-08,male,white,18,South Boston,Reasonable Suspicion,observed
2014-07-08,male,white,28,South Boston,Consented to be Search,stopped
2014-07-09,male,white,28,Boston,Probable Cause,stopped
2014-07-09,male,black,20,Roslindale,Consented to be Search,stopped
2014-07-09,male,black,30,Boston,Probable Cause,stopped
2014-07-09,male,black,43,Dorchester,Consented to be Search,observed
2014-07-09,male,black,25,Roxbury,Consented to be Search,stopped
2014-07-09,male,black,27,Dorchester,Probable Cause,stopped
2014-07-09,male,black,25,Dorchester,Probable Cause,stopped
2014-07-09,male,black,12,Roxbury,Reasonable Suspicion,stopped
2014-07-09,male,black,14,Roxbury,Reasonable Suspicion,stopped
2014-07-09,female,black,40,Boston,Reasonable Suspicion,observed
2014-07-09,female,black,55,Dorchester,Reasonable Suspicion,observed
2014-07-09,male,black,21,Dorchester,Probable Cause,stopped
2014-07-09,male,white,24,Dorchester,Reasonable Suspicion,stopped
2014-07-09,male,black,31,Dorchester,Probable Cause,stopped
2014-07-09,male,black,35,Dorchester,Probable Cause,observed
2014-07-09,male,black,22,Boston,Reasonable Suspicion,stopped
2014-07-09,male,black,50,Dorchester,Probable Cause,stopped
2014-07-09,male,hispanic,18,South Boston,Probable Cause,stopped
2014-07-10,male,middle eastern,40,Brighton,Probable Cause,observed
2014-07-10,male,black,29,Dorchester,Consented to be Search,observed
2014-07-10,male,black,52,Boston,Probable Cause,stopped
2014-07-10,male,white,46,Boston,Reasonable Suspicion,observed
2014-07-10,male,hispanic,25,East Boston,Reasonable Suspicion,stopped
2014-07-11,male,hispanic,49,Dorchester,Probable Cause,stopped
2014-07-11,male,black,52,Boston,Probable Cause,observed
2014-07-11,male,hispanic,23,Dorchester,Probable Cause,stopped
2014-07-11,male,black,62,Brighton,Probable Cause,stopped
2014-07-11,male,white,31,South Boston,Reasonable Suspicion,stopped
2014-07-11,male,hispanic,28,Dorchester,Probable Cause,stopped
2014-07-11,male,white,59,Boston,Reasonable Suspicion,stopped
2014-07-11,male,white,28,South Boston,Reasonable Suspicion,observed
2014-07-11,male,white,47,Boston,Probable Cause,stopped
2014-07-11,male,hispanic,44,Boston,Reasonable Suspicion,stopped
2014-07-11,male,black,77,Roxbury,Probable Cause,stopped
2014-07-12,female,black,52,Dorchester,Reasonable Suspicion,stopped
2014-07-12,male,white,24,Dorchester,Probable Cause,stopped
2014-07-12,male,white,23,Roslindale,Reasonable Suspicion,stopped
2014-07-12,female,black,29,Roxbury,Probable Cause,stopped
2014-07-12,male,white,44,Dorchester,Reasonable Suspicion,stopped
2014-07-13,male,black,25,Boston,Probable Cause,stopped
2014-07-13,male,white,29,South Boston,Reasonable Suspicion,observed
2014-07-13,male,black,28,South Boston,Reasonable Suspicion,stopped
2014-07-13,male,hispanic,45,South Boston,Reasonable Suspicion,stopped
2014-07-14,male,black,26,Boston,Probable Cause,stopped
2014-07-14,male,black,15,Roxbury,Probable Cause,stopped
2014-07-14,male,white,21,South Boston,Reasonable Suspicion,stopped
2014-07-14,male,asian,30,Dorchester,Reasonable Suspicion,stopped
2014-07-14,male,black,42,Dorchester,Probable Cause,stopped
2014-07-14,male,black,23,Roxbury,Probable Cause,stopped
2014-07-14,male,black,32,Dorchester,Probable Cause,stopped
2014-07-15,male,black,30,Roxbury,Probable Cause,stopped
2014-07-15,male,black,27,Dorchester,Probable Cause,stopped
2014-07-15,male,hispanic,54,Boston,Probable Cause,stopped
2014-07-15,male,black,21,Jamaica Plain,Probable Cause,stopped
2014-07-15,male,hispanic,17,East Boston,Probable Cause,stopped
2014-07-15,male,hispanic,18,East Boston,Probable Cause,stopped
2014-07-15,male,white,43,Dorchester,Reasonable Suspicion,stopped
2014-07-15,male,black,29,Dorchester,Probable Cause,stopped
2014-07-15,male,black,33,Mattapan,Probable Cause,stopped
2014-07-15,male,black,26,Roxbury,Probable Cause,stopped
2014-07-15,male,black,34,Roxbury,Probable Cause,stopped
2014-07-15,male,hispanic,41,Dorchester,Probable Cause,stopped
2014-07-15,male,black,31,Charlestown,Probable Cause,stopped
2014-07-16,male,hispanic,35,Roxbury,Probable Cause,stopped
2014-07-16,male,black,29,Boston,Reasonable Suspicion,observed
2014-07-16,male,black,28,Roxbury,Probable Cause,stopped
2014-07-16,female,black,25,Mattapan,Probable Cause,stopped
2014-07-16,female,white,26,East Boston,Probable Cause,stopped
2014-07-16,male,black,26,Dorchester,Probable Cause,stopped
2014-07-16,male,black,22,Dorchester,Probable Cause,stopped
2014-07-16,female,black,48,Boston,Reasonable Suspicion,observed
2014-07-17,male,black,38,Mattapan,Probable Cause,stopped
2014-07-17,male,black,21,Hyde Park,Probable Cause,stopped
2014-07-17,male,white,35,Boston,Probable Cause,stopped
2014-07-17,male,white,46,East Boston,Reasonable Suspicion,stopped
2014-07-17,male,black,29,Roxbury,Probable Cause,stopped
2014-07-17,male,black,26,Dorchester,Probable Cause,stopped
2014-07-18,male,black,27,Dorchester,Probable Cause,stopped
2014-07-18,male,black,22,Dorchester,Reasonable Suspicion,stopped
2014-07-19,male,hispanic,27,Boston,Reasonable Suspicion,stopped
2014-07-19,male,black,22,Roxbury,Probable Cause,stopped
2014-07-19,male,black,35,Dorchester,Probable Cause,stopped
2014-07-19,male,white,27,South Boston,Reasonable Suspicion,observed
2014-07-19,male,hispanic,23,Roxbury,Probable Cause,stopped
2014-07-20,male,black,51,Boston,Reasonable Suspicion,observed
2014-07-20,female,white,47,East Boston,Reasonable Suspicion,stopped
2014-07-20,male,black,28,Roxbury,Probable Cause,stopped
2014-07-20,male,white,51,Boston,Probable Cause,stopped
2014-07-20,male,black,24,Dorchester,Probable Cause,stopped
2014-07-20,male,black,19,Mattapan,Probable Cause,observed
2014-07-20,male,black,19,Boston,Reasonable Suspicion,observed
2014-07-21,male,black,23,Mattapan,Reasonable Suspicion,stopped
2014-07-21,male,white,27,Dorchester,Reasonable Suspicion,stopped
2014-07-21,male,black,35,Roxbury,Reasonable Suspicion,stopped
2014-07-21,male,white,65,Dorchester,Reasonable Suspicion,observed
2014-07-21,male,black,18,Hyde Park,Reasonable Suspicion,stopped
2014-07-21,male,black,21,Roxbury,Reasonable Suspicion,observed
2014-07-21,male,black,38,Dorchester,Probable Cause,stopped
2014-07-21,male,black,22,Dorchester,Probable Cause,stopped
2014-07-22,male,black,54,Boston,Reasonable Suspicion,stopped
2014-07-22,male,white,34,Boston,Reasonable Suspicion,observed
2014-07-22,male,black,25,Dorchester,Probable Cause,stopped
2014-07-22,male,white,37,Boston,Probable Cause,stopped
2014-07-22,male,black,20,Dorchester,Reasonable Suspicion,stopped
2014-07-22,male,black,20,Dorchester,Reasonable Suspicion,stopped
2014-07-23,male,black,46,Boston,Probable Cause,stopped
2014-07-23,male,black,52,Dorchester,Reasonable Suspicion,stopped
2014-07-23,male,black,59,Boston,Probable Cause,stopped
2014-07-23,female,white,33,Boston,Reasonable Suspicion,observed
2014-07-23,male,white,39,Boston,Probable Cause,stopped
2014-07-23,male,black,57,Boston,Reasonable Suspicion,stopped
2014-07-23,female,white,20,South Boston,Probable Cause,stopped
2014-07-24,male,hispanic,46,Boston,Probable Cause,stopped
2014-07-24,male,black,42,Boston,Consented to be Search,stopped
2014-07-24,male,black,37,Roxbury,Reasonable Suspicion,stopped
2014-07-24,male,hispanic,39,East Boston,Reasonable Suspicion,observed
2014-07-24,male,black,24,Roxbury,Consented to be Search,stopped
