person_id,incident_id,date,sex,race,age,body,hair,complexion,origin,clothing
100016752,F160014576,3/4/16,Male,Black,25,,,Medium,,"BLACK SEWEATER, BLACK TSHIRT, BLACK SWEATPANTS."
100014324,F160012811,2/2/16,Male,Black,25,,,Medium,,"BRUINS HOODIE, BLUE JEANS"
100019300,F160016447,4/17/16,Male,Black,24,Medium,Short,Medium Brown,Not of Hispanic Origin,"PRIOR FIREARM CHARGESPRIOR DRUG CHARGESWEARING BLACK JACKET"
100019702,F160016709,4/24/16,Male,Black,17,Thin,Short,Black,Not of Hispanic Origin,"PURPLE RAPTOR CAP, GREY HOODIE, KHAKI PANTS"
100016774,F160014660,3/6/16,Male,Black,,,,,,"GREY SWEATSHIRT, BLUE JEANS"
100019217,F160016396,4/15/16,Male,Asian,23,,,,,
100016737,F160014625,3/5/16,Female,Black,18,Thin,,,,"BLUE JEANS, BLACK JACKET."
100017706,F160015348,3/15/16,Female,Black,22,Medium,Curly,Brown,Not of Hispanic Origin,BLACK COAT WITH FUR HOOD BLUE JEANS
100018883,F160016146,4/8/16,Female,Black,21,Medium,Long,Light Brown,Not of Hispanic Origin,"PINK SHIRT, GRAY SWEAT PANTS"
100019216,F160016396,4/15/16,Male,Asian,22,Medium,Short,Light Brown,Not of Hispanic Origin,
100018511,F160015956,4/1/16,Male,Black,48,Thin,,Dark Brown,Not of Hispanic Origin,"BLACK WHITE & GRAY PATTERNED/PRINTED HOODED SHIRT, BLACK T-SHIRT, BLACK PANTS, BLACK TIMBERLAND BOOTS"
100014601,F160013012,2/1/16,Male,Black,46,Stocky,,Medium,,"BLACK HOODIE, BLACK PANTS"
100016723,F160014628,3/6/16,Male,Black,26,Medium,,Dark Brown,,"WHITE SWEAT SHIRT, BLUE JEANS,LARGE FUR HAT"
100015325,F160013545,1/7/16,Male,White,19,Medium,,Light,Hispanic Origin,"BLUE ""SEATTLE MARINERS"" BASEBALL HAT, BLUE JEAN JACKET, BLUE JEANS, WHITE HOODED SWEATSHIRT, BLUE SNEAKERS, GRAY SCARF"
100017249,F160015000,3/10/16,Female,White,40,Medium,,Medium,Hispanic Origin,
100015844,F160013911,2/27/16,Male,Black,26,Medium,Braids,Medium,,"BLACK PANTS, BLACK HOODIE, WHITE SNEAKERS"
100014994,F160013287,1/31/16,Male,White,27,Thin,,Light Brown,,"BLACK JACKET/GREY SWEATSTHIN BEARD"
100016175,F160014160,3/2/16,Male,Black,17,Thin,,Medium,,"RED HOODED SWEATER, BLUS JEANS"
100014936,F160012869,2/3/16,Male,Black,25,Medium,Long,Medium,,"BUCKET HAT, BLUE COAT, LONG DREDS"
100021489,F160017831,4/23/16,Male,Black,28,Thin,,Medium,Not of Hispanic Origin,"BLACK T-SHIRT WITH WHITE ACROSS THE CHEST, BLACK PANTS, LARGE GOLD CHAIN"
100016640,F160014302,3/2/16,Male,Black,22,Muscular,,,,"BLACK/GOLD SWEAT SHIRT/GREY SWEATSFRONT PASSENGERDISPLAYED EXTREME NERVOUSNESS COLUMBIA POINT ASSOC."
100019551,F160016603,4/22/16,Male,Black,25,Small,,Light Brown,Not of Hispanic Origin,BLACK NORTH FACE JACKT WHITE T SHIRT AND CAMO PANTS
100016837,F160014656,3/5/16,Male,White,21,Average,Short,Light,Hispanic Origin,"BLUE HOODED SWEATSHIRT WITH WHITE STRINGS, BLUE JEANS"
100017770,F160015422,3/10/16,Male,White,25,Medium,Long,Light Brown,Hispanic Origin,"BLK JACKET W/HOOD, GRY SWEATPANTS"
100019041,F160016263,4/12/16,Male,Black,42,Medium,Braids,Dark,,GRAY SWEATSUIT WITH MATCHING PANTS AND HOODED SWEATSHIRT; GRAY NIKE SNEAKERS WITH BLUE NIKE SWISH; DARK BLUE HAT
100019729,F160016602,4/22/16,Male,Black,,,,,Not of Hispanic Origin,
100018765,F160016113,4/7/16,Male,White,19,Thin,Curly,Light,Hispanic Origin,
100014937,F160012869,2/3/16,Female,Black,18,Stocky,,,,
100018471,F160015928,3/31/16,Male,Black,36,Heavy,Bald,Medium,Not of Hispanic Origin,"WEARING A WHITE TSHIRT, BLUE JEANS, BLACK BALL-CAP"
100018882,F160016146,4/8/16,Male,Black,19,Heavy,,Dark,Not of Hispanic Origin,"RED HOODIE, RED/BLACK SWEAT PANTS, WHITE SNEAKERS"
100019577,F160016643,4/22/16,Male,White,18,,,,Hispanic Origin,"GREY HOODY, DARK GREY SWEATPANTS"
100019625,F160016666,4/22/16,Male,Black,18,Thin,,Dark,Not of Hispanic Origin,"NAVY SHORTS,"
100014229,F160012692,2/1/16,Male,Black,48,Stocky,Short,,,"BLACK JACKET, BLACK HOODIE, BLUE JEANS, WHITE SNEAKERS"
100016724,F160014628,3/6/16,Male,Black,23,,,,,
100014102,F160012649,1/30/16,Male,Black,31,,,,,"BLACK/RED HOODED SWEATSHIRT, KHAKI POLO SHIRT, BLUE JEANS BLACK SNEAKERS"
100019189,F160016378,4/15/16,Male,Black,16,Medium,Short,Medium,Not of Hispanic Origin,"RED CAP, GREY HOODED SWEATSHIRT, BLACK SWEATPANTS, BLACK & RED SNEAKERS"
100019358,F160016453,4/16/16,Male,Black,16,Medium,Short,Medium Brown,Not of Hispanic Origin,"RED BASEBALL CAP, GRY HOODIE, BLK PANTS, RED/BLK SNKS"
100014416,F160012907,2/5/16,Female,Black,36,Medium,,,,
100017838,F160015453,3/17/16,Male,Black,15,Obese,Short,Dark Brown,Not of Hispanic Origin,"RED SWEATSHIRT, JEANS"
100017467,F160015185,3/12/16,Male,Black,25,Thin,Short,Dark Brown,,"BLACK JACKET, BLUE JEANS"
100019336,F160016434,4/16/16,Male,Black,21,Muscular,Short,Medium,Not of Hispanic Origin,GRAY HOODED SWEATSHIRT/ BLUE JEANS
100017903,F160015506,3/18/16,Male,Black,27,Medium,Braids,Medium,Not of Hispanic Origin,"LONG DREADLOCKS, WHITE T-SHIRT, BLUE JEANS"
100018639,F160016039,4/4/16,Male,Black,27,Medium,,Medium,Not of Hispanic Origin,"GRAY HOODY, GRAY PANTS, BROWN BOOTS"
100017854,F160015495,9/5/15,Male,Black,21,,,Medium,,"WHITE TSHIRT, BLACK RUNNING PANTS, SEAHAWKS HAT"
100019278,F160016433,4/17/16,Male,Black,25,Medium,Braids,,Hispanic Origin,"BLACK HAT, BLACK JACKET, GRAY HOODIE, BLUE JEANS BROWN BOOTS"
100019512,F160016525,4/20/16,Male,White,36,Stocky,,Light,Not of Hispanic Origin,"BLACK SHIRT, GRAY SWEATS"
100018585,F160016005,4/3/16,Male,Black,22,Small,,,,
100017705,F160015348,3/15/16,Male,Black,28,Medium,,,Not of Hispanic Origin,"MULTI COLOR HOODY, BLUE JEANS"
100018947,F160016205,4/10/16,Male,Black,19,Medium,Short,Dark,Not of Hispanic Origin,"WEARING A GREEN ""NY JETS"" BASEBALL CAP, BLACK SWEATSHIRT, BLACK SWEATPANTS"
100019372,F160016408,4/16/16,Male,Black,19,Medium,,Dark,Not of Hispanic Origin,RED SWEATSHIRT BLUE JEANS
100017565,F160015257,9/16/15,Male,Black,18,,,,Not of Hispanic Origin,
100019918,F160016813,4/27/16,Male,Black,14,Thin,,Medium,Not of Hispanic Origin,"RED HOODED SWEATSHIRT, BLUE JEANS, BLACK SNEAKERS"
100019071,F160016297,4/12/16,Male,Black,25,Medium,Short,Medium Brown,Not of Hispanic Origin,"MULTI COLORED HOODIE, GRAY SWEATS"
100019953,F160016871,4/30/16,Male,White,,Thin,Braids,Pale,Hispanic Origin,GRAY HOODIE/ JEANS
100014894,F160013167,2/9/16,Female,White,92,,Long,,,"WEARING A BLACK JACKET WITH HOODIE UNDERNEATH, BLACK PANTS"
100019317,F160016437,4/17/16,Male,Black,19,Medium,Short,Brown,Hispanic Origin,"GRAY HAT, BLACK JACKET, DARK GRAY PANTS, BLACK SNEAKERS"
100018638,F160016013,4/3/16,Male,Black,21,Thin,,,Not of Hispanic Origin,
100019587,F160016612,4/22/16,Male,Black,29,Medium,Short,Brown,Not of Hispanic Origin,"WHITE & GREEN HAT, RED T-SHIRT, LIGHTBLUE JEANS, WHITE SNEAKERS"
100015400,F160013590,2/22/16,Male,Black,21,Medium,Curly,Light,,"RED HOODIE, BLACK  SWEAT PANTS,  GREEN  SNEAKERS"
100019093,F160016319,4/13/16,Male,Black,28,Thin,,Dark,,"BLACK JEANS, RED JACKET, RED HAT"
100015232,F160013493,2/20/16,Male,White,35,Average,,Light,Not of Hispanic Origin,"BLUE JACKET, GREY PANTS, CRUTCHES"
100014874,F160013223,2/11/16,Male,Black,36,,,,,BLACK JACKET
100018602,F160015941,3/29/16,Female,Black,39,,,,,
100018777,F160016095,4/6/16,Male,Black,18,Muscular,,Medium,Not of Hispanic Origin,"BLK HOODED SWEATSHIRT, BLK PANTS"
100017390,F160015112,3/11/16,Male,Black,20,Thin,,Medium,,"GRAY AND BLACK HOODED SWEATSHIRT, BLACK PANTS, WHITE SNEAKERS"
100015577,F160013657,2/24/16,Male,Black,22,,,,,"BLUE JEANS, GREY SWEATSHIRT, RED SOX HAT"
100018642,F160016009,4/2/16,Male,Black,21,Medium,Afro,Medium,Not of Hispanic Origin,
100015198,F160013396,2/17/16,Male,Black,27,Heavy,Short,Medium Brown,,
100014475,F160012941,2/6/16,Male,Black,24,Thin,,Dark Brown,,"BLACK COAT, RED JEANS"
100014417,F160012907,2/5/16,Male,Black,53,,,,Not of Hispanic Origin,
100018263,F160015788,3/26/16,Male,Black,21,Medium,,Dark,Not of Hispanic Origin,
100018179,F160015689,3/21/16,Male,Black,21,Medium,,Dark,Not of Hispanic Origin,"GREY SWEATER, GREY SWEATPANTS"
100017791,F160015231,3/14/16,Male,White,32,Heavy,,,,"BLACK JACKET, WHITE PANTS"
100018923,F160016169,4/6/16,Female,White,42,Medium,Short,Light,Not of Hispanic Origin,"BLUE COAT, BLACK PANTS, BLACK SHOES"
100014111,F160012657,1/30/16,Male,Black,23,Heavy,,Black,Not of Hispanic Origin,BLUE JACKET
100014112,F160012657,1/30/16,Male,Black,23,Medium,,Medium Brown,Unknown,"GRAY HOODIE, DARK PANTS"
100015247,F160013505,2/20/16,Male,Black,21,Thin,Short,Light Brown,,"GRAY HOODED SWEATSHIRT, BLUE JEANS"
100014431,F160012902,2/4/16,Male,Black,25,,,,Not of Hispanic Origin,"BLUE JEANS, GREEN SHIRT, GREEN ""NORTHFACE"" JACKET."
100014939,F160013253,2/12/16,Male,Black,37,Thin,Thick,Dark Brown,,"LONG GOATEE, BROWN SKI HAT, BROWN JACKET, GREY CHAMPION HOODIE, BLUE JEANS, GREY, GREY & BLACK SNEAKERS, AND LIME GREEN PACKPACK."
100015095,F160013385,2/17/16,Male,Unknown,15,Small,,Light Brown,Hispanic Origin,GRAY SWEATSUIT
100015260,F160013500,2/20/16,Male,Unknown,15,Small,,Light Brown,Hispanic Origin,"LIGHT GREY HOODIE,BLUE JEANS, BLACK SHOES"
100018885,F160016146,4/8/16,Male,Black,21,Medium,Short,Medium Brown,,"GRAY T-SHIRT, BLUE JEANS, BLACK SNEAKERS"
100019831,F160016770,4/27/16,Male,White,30,,,,Not of Hispanic Origin,
100014441,F160012913,2/4/16,Male,Black,22,,,,,"FADED BEARDWHITE TSHIRT, BLUE/BLACK/WHITE SHORTS"
100016281,F160014327,9/4/15,Male,Black,27,,,Dark,,RED/BLUE RED SOX JACKET; BLUE JEANS
100018085,F160015638,3/22/16,Male,Black,17,Medium,Short,Dark,Not of Hispanic Origin,
100015276,F160013481,2/19/16,Male,Black,18,Heavy,,Light,,"RED SWEATSHIRT, GREY SWEATPANTS, OPERATING YELLOW DIRTBIKE"
100017519,F160015232,3/14/16,Male,Black,21,Thin,,Light Brown,Not of Hispanic Origin,
100018311,F160015784,3/26/16,Male,Black,21,Thin,,Light Brown,Not of Hispanic Origin,"RED TEE SHIRT, JEANS, BLUE BICYCLE"
100017647,F160015308,3/14/16,Male,Black,17,Medium,Short,Medium Brown,Not of Hispanic Origin,"WHITE TEE SHIRT, BLACK SWEAT PANTS, MUSTACHE"
100018031,F160015618,3/19/16,Male,Black,30,Medium,,Black,Not of Hispanic Origin,
100019857,F160016787,4/28/16,Male,White,51,Medium,Short,Medium,Unknown,
100018623,F160016032,4/3/16,Male,Black,35,,,,Not of Hispanic Origin,
100019940,F160016849,4/29/16,Male,Unknown,15,Medium,,Medium,Unknown,"WHITE HOODIE, WHITE JEANS"
100015286,F160013520,2/21/16,Male,Black,19,Thin,Short,Brown,,
100014241,F160012758,2/1/16,Male,White,38,Stocky,,,Hispanic Origin,"BLACK JACKET, BLUE JEANS"
100016584,F160014574,3/4/16,Female,Black,35,Medium,,Dark Brown,Not of Hispanic Origin,"BROWN JACKET, PINK T-SHIRT, BROWN PLAID PANTS"
100013967,F160012542,1/26/16,Male,Black,19,Medium,,Dark,,"BLUE JEANS, GRAY HOODED SWEAT SHIRT, WHITE T-SHIRT"
100015324,F160013545,1/7/16,Male,Black,19,Medium,Short,Dark,,"BLACK NORTHFACE, WHITE HOODED SWEATSHIRT, TAN PANTS, WHITE SNEAKERS"
100018819,F160016154,4/8/16,Male,Black,27,Thin,,Dark Brown,,
100019247,F160016421,4/16/16,Male,Black,40,Medium,,Medium Brown,Hispanic Origin,"BLACK HAT, BLACK JACKET, BLACK JEANS, BLACK SEAKERS, BLACK HELMET (NOT WORN), UNSHAVEN"
100019245,F160016417,4/16/16,Male,Black,33,Medium,,Medium Brown,,GRAY SWEATSUIT
100014155,F160012686,1/30/16,Male,Black,36,,,,,BLACK JACKET/BLACK PANTS
100019308,F160016445,4/17/16,Male,White,33,Thin,,Light,Not of Hispanic Origin,"WEARING VICTIM'S BLACK WOMEN'S JACKET, GRAY SWEATPANTS, BLUE NIKE SNEAKERS"
100017392,F160015126,3/11/16,Male,White,54,Medium,Short,Light,,"BROWN COAT, BLACK PANTS, BROWN BOOTS"
100019543,F160016367,4/15/16,Male,Black,29,Stocky,,,Unknown,
100019332,F160016484,4/19/16,Male,Black,24,Thin,,Medium,Not of Hispanic Origin,"BLACK HOODED CHAMPION SWEATSHIRT, BLUE JEANS, BLACK SNEAKERS WITH BRIGHT GREEN NIKE SWOOP HAIR IN CORN ROWS"
100019289,F160016438,4/15/16,Male,White,46,Medium,Short,Light,,"BLACK COAT, BLUE JEANS, BLACK SNEAKERS"
100019022,F160016270,4/11/16,Male,White,46,Medium,Short,Light,,"GREY COAT, BLUE JEANS, BLACK SNEAKERS"
100018659,F160016016,4/2/16,Male,Black,23,,,,,
100018410,F160015880,3/30/16,Male,Asian,45,,,,Not of Hispanic Origin,
100018740,F160016071,4/6/16,Male,White,48,Thin,,Light,Not of Hispanic Origin,
100016044,F160014049,2/29/16,Male,Black,24,Heavy,Short,Brown,,"BLACK HOODIE, GRAY SWEATPANTS, WHITE SNEAKERS"
100016735,F160014625,3/5/16,Male,Black,28,,,,,"BLACK HOODED SWEATSHIRT, DARK JEANS."
100014873,F160013223,2/11/16,Male,Black,30,Medium,,,,BLACK JACKET
100019499,F160016573,4/21/16,Male,Black,26,Thin,,Medium Brown,,
100016769,F160014663,3/6/16,Male,Black,21,Thin,,Dark,Not of Hispanic Origin,
100014688,F160013084,2/10/16,Male,White,20,,,,Not of Hispanic Origin,"PATRIOTS BASEBALL HAT, FLAT BRIM, RED HOODED SWEATSHIRT, DARK JACKET, BLUE JEANS"
100014671,F160013065,2/9/16,Male,Black,25,Stocky,Short,Medium Brown,,"RED/  BLUE  CAP, BLUE HOODIE, BLUE JEANS"
100019291,F160016442,4/17/16,Male,White,56,Heavy,Short,Light,,"BLACK COAT, BLACK PANTS, BLACK SHOES"
100016072,F160014097,3/1/16,Male,Black,25,,,,,"BLACK HOODIE, BLACK  JEANS"
100016583,F160014574,3/4/16,Male,Black,37,Thin,,Medium,Not of Hispanic Origin,"BLACK JACKET, BLUE JEANS"
100017453,F160014962,3/8/16,Male,Black,19,Obese,,Brown,Not of Hispanic Origin,
100019612,F160016600,4/22/16,Male,Black,19,Obese,Bald,Brown,Not of Hispanic Origin,"BLACK BULLS HAT, WHITE T SHIRT, BLUE JEANS"
100019790,F160016755,4/27/16,Female,Unknown,20,,,,,
100017844,F160015480,3/18/16,Male,Black,22,Thin,Braids,Black,Not of Hispanic Origin,"MAROON/GREY HOODIE, MAROON SWREATPANTS, WHITE SNEAKERS"
100018917,F160016164,4/9/16,Male,White,38,Medium,Short,,Unknown,"GRAY HOODIE, BLUE BASEBALL HAT, BLUE JEANS"
100018725,F160016078,4/6/16,Male,Black,22,,,,,
100018063,F160015622,3/20/16,Male,Black,25,Obese,,Medium Brown,Hispanic Origin,"WEARING GRAY SWEATSHIRT, GRAY JEANS, WHITE SNEAKERS"
100016107,F160014074,3/1/16,Male,Unknown,35,Medium,,,,"BLK JACKET, GRY HOODIE, BLUE JEANS"
100017853,F160015495,9/5/15,Male,Black,22,,,Medium,Not of Hispanic Origin,"WHITE TSHIRT, JEAN SHORTS"
100018443,F160015892,3/30/16,Male,White,66,Average,,Pale,Not of Hispanic Origin,"BLUE KNIT CAP, GRAY JACKET, AND BLUE PANTS."
100018461,F160015922,3/31/16,Male,White,66,Medium,Short,Light,Not of Hispanic Origin,"GREY COAT, BLUE PANTS, BLACK SHOES"
100015142,F160013416,2/17/16,Male,Black,17,Stocky,,Medium,,"GRAY SWEATSHIRT, MAROON SWEATSHIRT, BLUE JEANS"
100019467,F160016554,4/21/16,Female,White,38,,,,,
100019950,F160016871,4/30/16,Male,Black,29,,,,,BLACK HOODIE/ BLUE JEANS
100016876,F160014785,3/7/16,Male,Black,24,Medium,,Brown,,
100017129,F160014975,3/10/16,Male,Black,27,,,,Not of Hispanic Origin,
100018820,F160016154,4/8/16,Male,Black,26,Medium,,Albino,,
100018987,F160016227,4/11/16,Male,Black,,,,,,
100020539,F160017251,3/22/16,Male,White,15,Medium,,Light,Hispanic Origin,"BLUE ""LA DODGERS"" HAT, BLACK JACKET, BLUE JEANS"
100019775,F160016731,4/25/16,Male,White,15,Medium,Short,Light,Hispanic Origin,"DARK JACKET, LIGHT BLUE JEANS"
100019610,F160016600,4/22/16,Male,Black,21,Heavy,,Dark Brown,Not of Hispanic Origin,"BLACK HOODIE, WHITE T SHIRT, BLUE JEANS"
100018568,F160015994,4/2/16,Male,Black,24,,,,Not of Hispanic Origin,
100014474,F160012941,2/6/16,Male,Black,24,Thin,,Dark,Not of Hispanic Origin,"GREEN COAT, BLUE JEANS"
100017418,F160015165,3/11/16,Male,White,16,Thin,,Light,Hispanic Origin,"RED HOODIE, BLUE JEANS"
100014745,F160013104,2/10/16,Male,Black,54,Medium,Afro,Medium Brown,,"YELLOW COAT, BLACK HOODY (RED INSIDED), BLUE JEANS, TAN BOOTS"
100020031,F160016818,2/20/16,Male,Black,54,Medium,,Medium Brown,,"GREY/BEIGE JEACKET, LIGHT BLUE JEANS"
100015475,F160013561,2/21/16,Male,White,34,,,,,BLACK JACKET AND JEANS
100017357,F160015070,8/26/15,Male,White,22,,,Light,Hispanic Origin,WHITE T SHIRT/ KHAKI SHORTS
100021528,F160016868,4/29/16,Male,Black,23,Medium,,Medium Brown,Not of Hispanic Origin,"BLK BASEBALL HAT, BLK COAT"
100019407,F160016482,4/19/16,Male,Black,19,Thin,,Dark Brown,Not of Hispanic Origin,"RED BLACKHAWKS HAT WITH  BLACK BRIM, BLUE JACKET WITH BLACK SLEEVES, BLACK SWEATPANTS"
100016020,F160014012,2/29/16,Male,Black,17,Heavy,Afro,Light,Hispanic Origin,"BLACK HOODIE, BLACK PANTS,"
100015092,F160013385,2/17/16,Male,Black,19,,,,Not of Hispanic Origin,"BLACK COAT, BLACK PANTS"
100015262,F160013500,2/20/16,Male,Black,19,,,,Not of Hispanic Origin,"BLACK HOODIE, PUFFY BLACK VEST OVER IT, BLACK SWEATPANTS, WHITE SNEAKERS WITH LIME LACES"
100015356,F160013517,2/20/16,Male,Black,30,,,,Not of Hispanic Origin,"BLUE COAT, BLUE JEANS."
100014913,F160013254,2/12/16,Male,Native Hawaiian / Other Pacific Islander,13,,,,,
100019788,F160016755,4/27/16,Male,Black,24,Thin,Short,Dark Brown,Unknown,"GREY/GREEN CELTICS HAT, WHITE LONG SLEEVE SHIRT W/ BLACK SLEEVES, BLACK JEANS, WHITE SNEAKERS"
100015237,F160013495,2/20/16,Male,White,16,Thin,,Light,Hispanic Origin,"WHITE TSHIRT, RED JEANS"
100014386,F160012872,2/4/16,Male,Black,32,Medium,Short,Medium Brown,,"CHINSTRAP BEARD, GRAY ZIP UP HOODIE, BLUE JEANS"
100016176,F160014160,3/2/16,Male,Black,19,Small,,Medium,,"BLACK HOODED SWEATER, BLUE JEANS"
100019510,F160016522,4/20/16,Female,White,45,,,Light,Not of Hispanic Origin,"GREEN JACKET, BLACK PANTS"
100015091,F160013385,2/17/16,Male,White,17,Thin,,,,"RED/BLACK/WHITE, COAT, BLUE JEANS, RED HAT"
100016426,F160014458,3/3/16,Male,Black,23,Medium,,Medium,Not of Hispanic Origin,
100018271,F160015787,3/26/16,Male,Black,21,Heavy,,Medium,,
100018521,F160015932,3/11/16,Male,White,15,Thin,,Light,Hispanic Origin,BLUE HOODED SWEATSHIRT
100014209,F160012756,2/1/16,Male,White,15,Thin,,Light,Hispanic Origin,"BLUE JEANS, BLACK JACKET"
100019949,F160016871,4/30/16,Male,Black,21,,,Medium,,GRAY JACKET/ GREY SWEATPANTS
100017824,F160015444,3/7/16,Male,Black,46,Thin,Bald,Medium Brown,Not of Hispanic Origin,BLACK WINTER JACKET WITH A GRAY HOOD
100015787,F160013904,2/28/16,Male,Black,25,,,Dark,Not of Hispanic Origin,"BLACK HOODIE, BLACK JEANS"
100017444,F160015173,3/12/16,Male,Asian,38,Thin,Short,Light,Hispanic Origin,"TAN VEST, GREY SWEATPANTS, GREY SNEAKERS"
100019744,F160016675,4/24/16,Male,Black,27,Thin,,Brown,,
100014262,F160012677,1/29/16,Male,Black,48,Stocky,Short,Light Brown,,"BROWN COAT, BLACK PANTS, BLACK SHOES"
100017237,F160014924,3/9/16,Male,White,24,Thin,,Light,,"BLACK HOODIE UNDER HIS BLACK JACKET, BROWN PANTS, WHITE SNEAKERS."
100017697,F160015353,3/15/16,Male,Black,24,Medium,Braids,Dark,Not of Hispanic Origin,"GREY SWEATSHIRT, BLUE JEANS"
100017991,F160015584,3/19/16,Male,Black,30,Medium,,Medium,Not of Hispanic Origin,
100017825,F160015444,3/7/16,Male,Black,27,Medium,,Medium,Not of Hispanic Origin,ALL BLACK CLOTHING
100019356,F160016456,4/12/16,Female,Black,33,Average,Straight,Medium,Not of Hispanic Origin,"PONY TAIL, GRY JACKET, BLUE JEANS"
100018518,F160015932,3/11/16,Male,Black,17,Thin,,Light Brown,Hispanic Origin,"GRAY NORTHFACE JACKET, GRAY SWETPANTS"
100015070,F160013335,2/16/16,Male,Black,17,Thin,Braids,Light Brown,Hispanic Origin,"BLACK HOODIE, DARK JEANS"
100018246,F160015761,3/25/16,Male,Black,19,Thin,Short,Dark Brown,Not of Hispanic Origin,"BLACK HAT WITH BASEBALL CAP UNDERNEATH, RED JACKET, BLUE JEANS, WHITE SNEAKERS"
100018711,F160016051,4/5/16,Male,White,39,Medium,,,Hispanic Origin,"BLK/RED ""BEATS BY DRE"" HEADPHONES, NAVY REDSOX HAT, BLK/RED ""TOMMY HILFIGER"" SWEATER (RED LETTERING), BLUE JEANS AND BLACK SHOES."
100018925,F160016171,4/9/16,Male,White,19,Heavy,Short,Light,Not of Hispanic Origin,"GREY VEST, BLUE SWEAT PANTS, ORANGE SNEAKERS"
100016926,F160014892,3/8/16,Male,Black,33,Medium,,Medium,Not of Hispanic Origin,"BLK MIAMI HEAT HAT, BLK SWEATSHIRT"
100019497,F160016585,4/22/16,Male,Black,15,Thin,Short,Medium,Not of Hispanic Origin,"BLK HOODIE, BLK PANTS, BLK SNKS"
100014885,F160013087,2/10/16,Female,White,24,Medium,,Light,Not of Hispanic Origin,GRY WHITE SHIRT GRY PANTS
100018094,F160015652,3/22/16,Male,White,18,Medium,Straight,Light Brown,Hispanic Origin,"RED HOODY, GREY SWEATPANTS"
100019813,F160016776,4/27/16,Male,Black,27,Thin,,,,
100018229,F160015731,3/24/16,Male,Black,29,,,,Not of Hispanic Origin,"BLACK JAKECT, JEANS"
100017885,F160014965,3/9/16,Male,Black,16,Heavy,,Medium,,
100018519,F160015932,3/11/16,Male,Black,27,Thin,,Medium Brown,Not of Hispanic Origin,"BLUE ""LA DODGERS"" HAT, GRAY PUFFY NORTHFACE JACKET WITH BLACK ACROSS THE SHOULDERS, BLUE JEANS"
100014760,F150005900,8/29/15,Male,Unknown,37,Thin,Short,Light,Hispanic Origin,BLACK JEANS BLACK JACKET
100019188,F160016378,4/15/16,Male,Black,18,Medium,Short,Medium,Not of Hispanic Origin,"BLACK JACKET, BLUE JEANS, WHITE SNEAKERS"
100015013,F160013309,2/14/16,Male,Unknown,25,,,Light,,
100015824,F160013919,2/29/16,Male,White,45,Stocky,Short,Pale,,"GRAY HOODIE, GRAY SWEAT PANTS, GRAY GREEN STRIPPED SNEAKERS, GRAY T SHIRT."
100015248,F160013505,2/20/16,Male,Black,27,Medium,,Dark,,
100015806,F160013924,2/29/16,Female,Asian,29,Thin,,Fair,Not of Hispanic Origin,
100015343,F160013550,2/11/16,Male,Black,17,Obese,,Dark,Unknown,"NAVY BLUE NORTHFACE JACKET, GRAY HOODED SWEATSHIRT"
100014307,F160012819,2/2/16,Female,Black,25,Small,Short,Dark Brown,Not of Hispanic Origin,OLIVE JACKET; BLUE JEANS; BROWN BOOTS
100018078,F160015631,3/22/16,Male,Black,19,Thin,,Light,,"BLACK KNIT NORTH FACE HAT, BLACK PUFFY JACKET, BLUE JEANS, BLACK/GREY/TEAL SNEAKERS"
100015791,F160013904,2/28/16,Male,Black,18,Thin,,Dark,Not of Hispanic Origin,BLACK HOODIE
100018014,F160015575,3/19/16,Male,Black,33,Stocky,Braids,Medium Brown,Not of Hispanic Origin,"GREY HOODY, KHAKI PANTS"
100020541,F160017251,3/22/16,Male,White,16,Heavy,,Medium,Hispanic Origin,ALL BLACK CLOTHING
100019772,F160016731,4/25/16,Male,White,16,Obese,Braids,Light,Hispanic Origin,"BLACK HOODIE, BLUE JEANS"
100014210,F160012756,2/1/16,Male,White,16,Obese,,Light,Hispanic Origin,"GRAY SWEATS, BLUE JACKET"
100015342,F160013550,2/11/16,Male,White,16,Obese,,Light,Hispanic Origin,"ROYAL BLUE NORTHFACE JACKET, GRAY SWEATPANTS"
100014531,F160012934,2/6/16,Female,White,60,Medium,,,Not of Hispanic Origin,
100016228,F160014316,3/2/16,Male,White,15,Small,Braids,Light Brown,,"KNOWN GANG MEMBER (RUGGLES ST)WEARING GRAY HOODED SWEATSHIRT, BLACK PANTS"
100017685,F160015350,3/15/16,Male,Black,17,Heavy,,Light,Hispanic Origin,"WEARING A GREY HOODIE, GREY SWEATPANTS"
100019130,F160016336,4/14/16,Male,White,53,Medium,Short,Pale,Not of Hispanic Origin,"BLACK HOODIE, BLACK PANTS,"
100016904,F160014872,3/8/16,Male,Black,15,Thin,,Medium,Not of Hispanic Origin,
100015259,F160013500,2/20/16,Male,Black,15,Thin,,Medium,Not of Hispanic Origin,"GREEN HOODIE, LIGHT GREEN CHICAGO BULLS HAT,BLUE JEANS"
100019260,F160016402,4/15/16,Male,Black,16,,,,Not of Hispanic Origin,BLUE SWEATSHIRT/GRAY SWEAT PANTS/PINK SNEAKERS
100019773,F160016731,4/25/16,Male,Unknown,17,Thin,Braids,Light,Hispanic Origin,"BLACK HOODIE, BLACK SWEATS WITH WHITE STRIPE, GRAY SNEAKERS"
100018188,F160015696,3/23/16,Female,White,19,Medium,Long,Light Brown,Hispanic Origin,BLUE HOODED SWEATSHIRT
